Iteration	Time	Timesteps	TimestepsThisBatch	fps	MeanReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Episodes
63	3.072306962807973	325962	5174	1996.5601371709224	-1435.7834	155.57008	-1143.4509	-1646.6948	199.0	0.0	1638
64	3.1157495578130088	331136	5174	1985.2933439843441	-1413.0	138.96405	-1145.9889	-1646.0132	199.0	0.0	1664
65	3.160362982749939	336310	5174	1933.2002532070007	-1432.0721	150.58192	-1212.6436	-1645.017	199.0	0.0	1690
66	3.2038509488105773	341484	5174	1983.220686229103	-1481.2225	119.32244	-1123.6812	-1647.4597	199.0	0.0	1716
67	3.246942961215973	346658	5174	2001.4677972945317	-1463.5299	125.86559	-1179.3727	-1639.6309	199.0	0.0	1742
68	3.290048650900523	351832	5174	2001.063993335113	-1391.7212	147.47774	-1094.1445	-1622.881	199.0	0.0	1768
69	3.3327351729075114	357006	5174	2020.483928965625	-1465.9724	119.21239	-1236.1626	-1631.6437	199.0	0.0	1794
70	3.3758856495221456	362180	5174	1998.7334972747049	-1402.171	112.17447	-1222.135	-1624.9727	199.0	0.0	1820
71	3.4189675490061444	367354	5174	2001.9114681654685	-1450.6536	178.54199	-1078.61	-1628.7949	199.0	0.0	1846
72	3.462630228201548	372528	5174	1975.3024845781104	-1426.5631	188.93619	-1046.3542	-1647.4341	199.0	0.0	1872
73	3.505648163954417	377702	5174	2004.8765308188856	-1373.914	198.5258	-1030.543	-1634.3674	199.0	0.0	1898
74	3.548445542653402	382876	5174	2015.2446144492735	-1398.6411	244.93018	-901.2133	-1743.8469	199.0	0.0	1924
75	3.592062517007192	388050	5174	1977.9704855656644	-1343.6155	210.81018	-957.6222	-1624.6309	199.0	0.0	1950
76	3.6364049077033997	393224	5174	1944.9990545373914	-1396.7714	149.91658	-1129.9519	-1623.2708	199.0	0.0	1976
77	3.6797470927238463	398398	5174	1990.4467064847809	-1396.8049	207.29697	-836.9087	-1660.6838	199.0	0.0	2002
78	3.722754490375519	403572	5174	2005.3800864459947	-1342.3798	242.22574	-957.26544	-1748.6471	199.0	0.0	2028
79	3.766459329922994	408746	5174	1973.3403401721303	-1333.3358	216.18478	-921.33344	-1774.824	199.0	0.0	2054
80	3.809921689828237	413920	5174	1984.359712941997	-1386.6549	158.45506	-1098.0515	-1619.4109	199.0	0.0	2080
81	3.969742170969645	419094	5174	539.5846485981193	-1395.8212	188.48581	-1013.1236	-1742.2297	199.0	0.0	2106
82	4.012660411993663	424268	5174	2009.57153983852	-1435.424	157.65051	-1100.1748	-1665.4077	199.0	0.0	2132
83	4.0562625845273335	429442	5174	1978.548639821989	-1422.5061	172.57095	-1127.1711	-1749.8651	199.0	0.0	2158
84	4.099479595820109	434616	5174	1995.6613939678068	-1440.6641	159.06604	-1196.0791	-1671.0288	199.0	0.0	2184
85	4.143889574209849	439790	5174	1942.0388706151537	-1447.0122	153.79062	-1092.5853	-1638.4229	199.0	0.0	2210
86	4.188062616189321	444964	5174	1952.5513105810553	-1399.5056	127.62023	-1202.0557	-1632.7135	199.0	0.0	2236
87	4.2310761173566185	450138	5174	2005.1371698713788	-1482.9054	145.0986	-1193.7458	-1650.679	199.0	0.0	2262
88	4.274308967590332	455312	5174	1994.9053876153378	-1457.0792	154.08524	-1135.5896	-1647.8932	199.0	0.0	2288
89	4.3180633346239725	460486	5174	1971.1267502215792	-1458.5376	149.48212	-1220.0588	-1646.2761	199.0	0.0	2314
90	4.3610061526298525	465660	5174	2008.3706814345367	-1509.9681	124.094734	-1286.5886	-1645.449	199.0	0.0	2340
91	4.4044973134994505	470834	5174	1983.054864843897	-1442.4894	122.90505	-1227.1201	-1654.8213	199.0	0.0	2366
92	4.4483575065930685	476008	5174	1966.4253786360332	-1420.6229	132.43317	-1239.612	-1654.1211	199.0	0.0	2392
93	4.492760479450226	481182	5174	1942.315934410665	-1450.1528	120.91622	-1230.7896	-1652.0168	199.0	0.0	2418
94	4.536169497172038	486356	5174	1986.8121195075792	-1468.6896	165.30774	-1152.2837	-1652.9171	199.0	0.0	2444
95	4.579527155558268	491530	5174	1989.1883596525643	-1464.1948	154.96428	-1183.4927	-1652.6411	199.0	0.0	2470
96	4.623171508312225	496704	5174	1976.0894070155255	-1473.9054	127.125786	-1233.0029	-1651.089	199.0	0.0	2496
97	4.6668170173962915	501878	5174	1976.055578942001	-1455.1196	160.27646	-1156.5336	-1653.3347	199.0	0.0	2522
98	4.709615608056386	507052	5174	2015.1976431245946	-1449.9857	136.02232	-1181.706	-1633.3291	199.0	0.0	2548
99	4.753336759408315	512226	5174	1972.632526518466	-1403.1537	157.6355	-1134.2659	-1649.4059	199.0	0.0	2574
100	4.7972449143727625	517400	5174	1964.2254886910985	-1418.619	175.88075	-1196.1534	-1652.0123	199.0	0.0	2600
1	0.043833104769388835	5174	5174	1967.3095684803002	-1326.5845	279.47745	-885.1985	-1856.3613	199.0	0.0	26
2	0.08738564252853394	10348	5174	1980.2764585006466	-1314.0533	101.52008	-1026.8727	-1576.685	199.0	0.0	52
3	0.13003228505452474	15522	5174	2022.3217941313019	-1222.1729	126.5696	-996.88116	-1526.5964	199.0	0.0	78
4	0.17415843804677328	20696	5174	1954.5462434885847	-1221.353	176.16348	-995.16907	-1724.8477	199.0	0.0	104
5	0.21741707722345988	25870	5174	1993.7375573359675	-1251.3401	173.89166	-1084.4918	-1753.5859	199.0	0.0	130
6	0.2595983505249023	31044	5174	2044.6620014168545	-1217.1765	155.05116	-987.11316	-1628.9224	199.0	0.0	156
7	0.30297168493270876	36218	5174	1988.4549218301022	-1244.471	217.41524	-933.35815	-1762.6086	199.0	0.0	182
8	0.3451309045155843	41392	5174	2045.725181287757	-1188.8706	174.08586	-903.6915	-1633.648	199.0	0.0	208
9	0.3887450178464254	46566	5174	1977.486725999178	-1231.0603	220.84119	-795.7173	-1800.0284	199.0	0.0	234
10	0.4311972181002299	51740	5174	2031.5778576067212	-1231.6178	220.94371	-1012.34406	-1692.0137	199.0	0.0	260
11	0.47410664161046345	56914	5174	2010.0005664705384	-1151.6575	267.83694	-869.48206	-1897.8287	199.0	0.0	286
12	0.5173999905586243	62088	5174	1992.1518517937127	-1250.5233	308.5484	-800.18207	-1841.5271	199.0	0.0	312
13	0.5603933453559875	67262	5174	2006.0531856253738	-1315.1288	253.01889	-809.9723	-1835.9515	199.0	0.0	338
14	0.6032573342323303	72436	5174	2012.1062872245843	-1231.3124	320.44455	-626.05383	-1763.4797	199.0	0.0	364
15	0.646392301718394	77610	5174	1999.4677223209765	-1242.67	235.7209	-838.3209	-1614.2192	199.0	0.0	390
16	0.6896977702776591	82784	5174	1991.5450686582121	-1360.0421	313.97305	-764.2591	-1876.4865	199.0	0.0	416
17	0.7331189513206482	87958	5174	1986.2585770912192	-1127.2675	272.26993	-778.20856	-1832.2981	199.0	0.0	442
18	0.7763997673988342	93132	5174	1992.7068545009965	-1304.3842	298.67697	-833.2614	-1879.165	199.0	0.0	468
19	0.8197935461997986	98306	5174	1987.4755400702736	-1167.4283	279.0193	-851.61597	-1779.4485	199.0	0.0	494
20	0.8625563859939576	103480	5174	2016.8511906825322	-1111.8988	201.98932	-841.99023	-1727.1407	199.0	0.0	520
21	1.015657162666321	108654	5174	563.274773890174	-1174.9598	222.65762	-980.86615	-1794.22	199.0	0.0	546
22	1.0594549417495727	113828	5174	1969.2168455912752	-1243.3455	249.63297	-987.0677	-1830.6663	199.0	0.0	572
